,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsReligiousHate,LEMM
395,False,False,False,False,False,False,False,False,False,False,"The 1,879 people disliked video problem . This man said nothing wrong . And change , happen , change . The good thing still numbered ."
396,False,False,False,False,False,False,False,False,False,False,"If state , cop ; cop , shooting . So state problem , right ? Anarcho-capitalists like Steffan agree nonsense ."
397,True,True,False,False,True,False,False,False,False,False,racist piece shit reach anything justify murder . extremely shameful slant fact order justify racist biased view .
398,False,False,False,False,False,False,False,False,False,False,"Dear Mr. Stephen Molyneux , 40 minute bit long , 100 % right ! You respond fact . BTW , I voted thumb number ( 5729 ) even blink . ( I tried thumb must say thing happened = fair ..... ) Thank homework hard work . Obviously spent lot time present case u . Very nice . Obviously care much country . All best !"
399,False,False,False,False,False,False,False,False,False,False,please follow- video u get enough new information . thx time great work always .
400,False,False,False,False,False,False,False,False,False,False,"When people country going learn , ' police enemy , MEDIA .. one lighting called fire , stirring pot ..."
401,False,False,False,False,False,False,False,False,False,False,"As always Mr. Molyneux , excellent video ."
402,True,True,False,False,False,False,False,False,False,False,"Stop advertising swisher sweet lol , ur racist point blank ."
403,True,False,False,False,False,True,True,False,False,False,This man intelligence average black man ' comprehend . Its like dog trying figure man make house .
404,False,False,False,False,False,False,False,False,False,False,"I loved Trayvon Martin video I love one . I wish could deliver cable news , maybe people would get truth ."
405,False,False,False,False,False,False,False,False,False,False,"robbery video leaf one question answer ... He put 'something ' clerk counter entered store ... MONEY .... ? ? ? Watch carefully ... He 'something ' hand entered , plus pulled something pocket , Money ? ? ? ... put counter ... These surveillance audio ability .... conversation clerk window well I ' saying .... ﻿ video posted longer depth .... clerk exchange window ... ' know said , ' know .... money sufficient item ... etc ..."
406,False,False,False,False,False,False,False,False,False,False,"I hope next video entitled `` The Truth Ferguson police department Ferguson riot '' . Thanks usual quality research two issue match gasoline . Riot control otherwise peaceful protestors , homeowner refusing go inside member press clear symptom something normal small town police . Sanford police similar protest incuding looting resisted escalation ."
407,False,False,False,False,False,False,False,False,False,False,"Here ' another fine Ferguson officer . Man , really got cream crop town ! LOL http : //thefreethoughtproject.com/ferguson-cop-choked-hog-tied-12-year-old-accused-assault/"
408,False,False,False,False,False,False,False,False,False,False,fate another neglected child would interesting know family background ... always keep mind child emulate social behaviour ...
409,False,False,False,False,False,False,False,False,False,False,Good commentary . Perceptive fair .
410,False,False,False,False,False,False,False,False,False,False,Whether ' right wrong Michael Brown case nothing `` left wing '' policy . Please stop conflating issue .
411,False,False,False,False,False,False,False,False,False,False,He Robbing Store Being Big Man . If Play Fire Will Get Burnt . ? The Police Did His Job .
412,True,False,False,False,False,True,True,False,False,False,Link poor little tryvon martin little mr brown ? Yeah thug ' tired beat white person ground got shot effords ... end story
413,False,False,False,False,False,False,False,False,False,False,"Fascinating hear actual fact , especially compared twisted nonsense coming main medium outlet ."
414,True,True,False,True,False,True,True,False,False,False,Michale brown got asking black protestors racist white ' happening
415,True,True,False,True,True,False,False,False,False,False,"As white guy , really concerned plight black community ( I doubt ) spend time hanging around black guy community see world reacts react world . And time either . Secondly , think anyone even hoped drug charge feeling gunshot first fleeing shooter , kind fantasy live . You must think black shit anything survival mechanism world would . Police officer right thing give u comfort life want believe cop story . Here another story cop get start cop harassment type antic ( cop ) . Kid give 18 year old fat fuck think whip everybody ' as sas . He hit kid door , dumb as kid instead passing getting officer fired paid dollar injury , push door back . Officer grab neck scuffle incurs . Kid fire punch grill . Black guy hit pretty hard ( see boxing ) cop see red . Opens fire . Kid run . 15 foot far as get body reminds fat as sprinter maybe shot starting set , want negotiate . Cop executes . Is lawful ..... , maybe , story make sense ."
416,False,False,False,False,False,False,False,False,False,False,"I think chief problem Molyneux great ideal solid , worthwhile goal hope share society , ' seem embrace ethical grey-ness human being . He frustrates `` nothing '' approach morality , I ' believe worth listening political strategist ( requires recognizing conditional-nature human psychology constructing systemic guide help incentivize positive culture ) . Good philosophy , crappy political theory ."
417,False,False,False,False,False,False,False,False,False,False,"So sad , looked like nice young man"
418,True,False,False,False,False,True,True,False,False,False,"I believe photo gentle giant accomplice giving gang sign , ? Even Brown raise hand surrender , maybe realized ' blown , could get trouble , Officer Wilson ' adrenaline running high reacted . Officers ' hesitate ' lose life . Lord know ' thing thug go college ? Look angelic professional athlete keep getting arrested . What crap ' fed . I ' disgusted ."
419,False,False,False,False,False,False,False,False,False,False,I ' tell racist cop dumb guy messing cop . I hate make Michael brown seem like holy man make right kill . It ' confusing .
